ID,Location,Specific Location,Amenities,Bedroom,Bathroom,Toilet,New,Duplex,Lux,Estate,rank,Price
769,lekki,ikota lekki lagos,7,4,3,4,0,0,0,0,7,2000000
770,lekki,"tom ogboi street,off freedom way lekki phase 1 lekki phase 1 lekki lagos",7,4,3,4,1,0,0,1,7,3000000
771,lekki,off freedom way lekki phase 1 lekki phase 1 lekki lagos,11,6,5,6,0,0,0,0,10,5000000
772,lekki,lekki phase 1 lekki lagos,8,4,4,4,1,1,1,1,7,3500000
773,lekki,olofin street off admiralty road. lekki phase 1 lekki lagos,3,2,1,2,1,0,0,1,6,1700000
774,lekki,chile mba close behinde zenith bank. osapa london lekki lagos,9,5,4,5,1,0,0,1,9,4000000
775,lekki,oladimeji alo lekki phase 1 lekki lagos,2,1,1,1,1,0,0,1,4,1200000
776,lekki,ikate lekki lagos,3,2,1,2,0,0,0,1,6,1500000
777,lekki,oral estate lekki lagos,7,4,3,4,0,0,0,0,7,2000000
778,lekki,orchid road ikota lekki lagos,9,5,4,5,0,0,0,1,9,3500000
779,lekki,off freedom way lekki phase 1 lekki lagos,9,5,4,5,1,0,0,1,9,4000000
780,lekki,off admiralty road lekki phase 1 lekki phase 1 lekki lagos,5,3,2,3,0,0,0,1,7,2400000
781,lekki,oral zone 1 lekki garden ikate lekki lagos,7,4,3,4,1,0,0,1,7,3000000
782,lekki,oral estate lekki lagos,3,2,1,2,0,0,0,1,6,1500000
783,lekki,chisco off world oil fueling station. ilasan lekki lagos,7,4,3,4,0,0,0,0,7,2200000
784,lekki,off admiralty way lekki phase 1 lekki lagos,9,4,5,4,1,1,1,1,7,4300000
785,lekki,"  safecourt estate, ikate-elegushi, lagos. ikate lekki lagos",7,4,3,4,1,0,0,1,7,3000000
786,lekki,jakande lekki lagos,9,5,4,5,1,1,1,1,9,5600000
787,lekki,lekki phase 1 lekki lagos,11,6,5,6,1,1,0,1,10,6200000
788,lekki,"  chevron,lekki expressway lekki lagos",9,5,4,5,0,0,0,1,9,3500000
789,lekki,off admiralty way lekki phase 1 lekki lagos,9,5,4,5,1,0,1,1,9,4500000
790,lekki,off admiralty way lekki phase 1 lekki lagos,9,5,4,5,1,1,1,1,9,5600000
791,lekki,bosola durosinmi etti drive lekki phase 1 lekki lagos,11,6,5,6,0,0,0,1,10,6000000
792,lekki,off admiralty way lekki phase 1 lekki lagos,9,5,4,5,1,1,1,1,9,5600000
793,lekki,west ends estates ikota lekki lagos,9,5,4,5,0,0,0,1,9,3500000
794,lekki,off bisola durotimi etti lekki phase 1 lekki lagos,7,4,3,4,0,0,0,1,7,2500000
795,lekki,admiralty way lekki phase 1 lekki lagos,7,4,3,4,1,1,1,1,7,4300000
796,lekki,lekki phase 1 lekki lagos,11,6,5,6,1,1,0,1,10,6200000
797,lekki,ikota lekki lagos,11,6,5,6,0,0,0,0,10,4700000
798,lekki,cadogan estate jakande lekki lagos,7,4,3,4,1,0,0,1,7,3000000
799,lekki,lekki county homes lekki lagos,9,5,4,5,1,1,1,1,9,5600000
800,lekki,megamound estate ikota lekki lagos,9,5,4,5,0,0,0,1,9,3500000
801,lekki,ikota villa estate lekki lagos,9,5,4,5,0,0,0,1,9,3500000
802,lekki,ikate lekki lagos,13,7,6,7,0,0,0,1,10,6000000
803,lekki,lekki phase 1 lekki lagos,8,4,4,4,1,1,1,1,7,3500000
804,lekki,lekki phase 1 lekki lagos,2,1,1,1,1,1,1,1,4,1400000
805,lekki,lekki phase 1 lekki lagos,7,4,3,4,1,1,1,1,7,4300000
806,lekki,"  chevron road,lekki expressway chevron lekki lagos",9,5,4,5,0,0,0,1,9,3500000
807,lekki,off admiralty way lekki phase 1 lekki lagos,9,5,4,5,1,1,1,1,9,5600000
808,lekki,lekki phase 1 lekki lagos,11,6,5,6,1,1,0,1,10,6200000
809,lekki,off fola osibo road lekki phase 1 lekki lagos,7,4,3,4,1,0,0,1,7,3000000
810,lekki,osapa london lekki lagos,10,5,5,5,0,0,0,1,9,3500000
811,lekki,off fola osibo lekki phase 1 lekki lagos,3,2,1,2,1,1,1,1,6,3000000
812,lekki,orchid road lekki lagos,9,5,4,5,1,0,0,1,9,4000000
813,lekki,off admiralty way lekki phase 1 lekki lagos,9,5,4,5,1,1,1,1,9,5500000
814,lekki,off admirality way lekki phase 1 lekki lagos,9,5,4,5,1,1,1,1,9,5000000
815,lekki,iroko awe elegushi lekki ilasan lekki lagos,2,1,1,1,0,0,0,0,4,700000
816,lekki,orchid hotel road. lekki phase 2 lekki lagos,10,5,5,5,0,0,0,1,9,3500000
817,lekki,osapa london lekki osapa london lekki lagos,7,4,3,4,0,0,0,1,7,2500000
818,lekki,ikota villa estate by mega chicken ikota lekki lagos,7,4,3,4,0,0,0,0,7,2000000
819,lekki,lekki conservative road ikota before 2nd toll gate chevron lekki lagos,9,5,4,5,0,0,0,1,9,3500000
820,lekki,igbo efon lekki lagos,5,3,2,3,0,0,0,0,7,1500000
821,lekki,"horizon 11,by meadow hall way ikate elegushi lekki ikate lekki lagos",7,4,3,4,0,0,0,1,7,2750000
822,lekki,fairview estate orchid hotel road chevron drive lekki lekki lagos,9,5,4,5,0,0,0,1,9,3500000
823,lekki,alpha beach road new road (sea view estate) chevron lekki lagos,7,4,3,4,0,0,0,0,7,2000000
824,lekki,off admiralty way lekki phase 1 lekki lagos,5,3,2,3,1,1,1,1,7,3500000
825,lekki,van daniel road by eleganza bustop chevron lekki lagos,2,1,1,1,0,0,0,0,4,500000
826,lekki,greenville estate agungi lekki lagos,2,1,1,1,0,0,0,0,4,400000
827,lekki,rose rock estate orchid road chevron drive lekki chevron lekki lagos,9,5,4,5,0,0,0,1,9,3500000
828,lekki,close to victory park estate osapa london osapa london lekki lagos,7,4,3,4,0,0,0,1,7,2500000
829,lekki,directly on spg road opposite argungi lekki ologolo lekki lagos,7,4,3,4,0,0,0,0,7,2000000
830,lekki,chevy view estate off chevron drive chevron lekki lagos,7,4,3,4,0,0,0,0,7,2000000
831,lekki,off road 12 lekki phase one lekki phase 1 lekki lagos,3,2,1,2,0,0,0,0,6,900000
832,lekki,lekki phase 1 lekki lagos,7,4,3,4,1,0,0,1,7,3000000
833,lekki,idado lekki lagos,5,3,2,3,0,0,0,0,7,1500000
834,lekki,environment agungi lekki lagos,2,1,1,1,0,0,0,0,4,500000
835,lekki,alpha beach road chevron drive lekki chevron lekki lagos,5,3,2,3,0,0,0,0,7,1500000
836,lekki,"  alpha beach road, new road chevron drive lekki chevron lekki lagos",7,4,3,4,0,0,0,0,7,2400000
837,lekki,... osapa london lekki lagos,5,3,2,3,0,0,0,0,7,1700000
838,lekki,in an estate by second toll gate oral estate lekki lagos,6,3,3,3,0,0,0,1,7,2000000
839,lekki,buena vista estate orchid road chevron drive lekki lagos chevron lekki lagos,9,5,4,5,0,0,0,1,9,3500000
840,lekki,bogije ibeju lekki lagos,5,3,2,3,0,0,0,0,7,1000000
841,lekki,new creation street 2nd round about by pinnacle petrol station lekki phase 1 lekki lagos,3,2,1,2,0,0,0,1,6,1600000
842,lekki,esther adeleke lekki phase 1 lekki lagos,7,4,3,4,0,0,0,1,7,2600000
843,lekki,lekki phase 1 lekki lagos,9,5,4,5,0,0,0,1,9,3500000
844,lekki,around dominoes pizza agungi lekki lagos,2,1,1,1,0,0,0,1,4,1000000
845,lekki,.. lekki phase 1 lekki lagos,3,2,1,2,1,0,0,1,6,1700000
846,lekki,chevron alternative routes lekki chevron lekki lagos,8,4,4,4,0,0,0,0,7,2000000
847,lekki,in an estate osapa london osapa london lekki lagos,7,4,3,4,1,0,0,1,7,3000000
848,lekki,grand view estate argungi lekki agungi lekki lagos,9,5,4,5,0,0,0,1,9,3500000
849,lekki,u3 estate by petrocam filling station lekki right lekki phase 1 lekki lagos,5,3,2,3,0,0,0,1,7,2300000
850,lekki,by marwa bustop (just immediately after lekki phase 1) lekki phase 1 lekki lagos,2,1,1,1,0,0,0,0,4,400000
851,lekki,safecourts estate ikate ikate lekki lagos,8,5,3,5,0,0,0,1,9,3500000
852,lekki,the address home jakande lekki jakande lekki lagos,9,5,4,5,1,1,1,1,9,5500000
853,lekki,prime water garden ikate lekki lagos,7,4,3,4,1,1,1,1,7,3500000
854,lekki,by abraham adesanya estate lekki gardens estate ajah lagos,7,4,3,4,0,0,0,0,7,2000000
855,lekki,close to domino pizza agungi lekki lagos,3,2,1,2,0,0,0,0,6,900000
856,lekki,igbo efon lekki igbo efon lekki lagos,3,2,1,2,0,0,0,0,6,1000000
857,lekki,off durosinmi etti lekki phase 1 lekki lagos,11,6,5,6,0,0,0,0,10,4700000
858,lekki,prime water view estate 2 ikate elegushi lekki lagos ikate lekki lagos,9,5,4,5,1,1,1,1,9,5000000
859,lekki,yeye olofin lekki phase one lekki phase 1 lekki lagos,3,2,1,2,0,0,0,1,6,1500000
860,lekki,off freedom way lekki phase one lagos lekki phase 1 lekki lagos,3,2,1,2,0,0,0,0,6,1400000
861,lekki,off tf kuboye street lekki phase one lekki phase 1 lekki lagos,7,4,3,4,1,0,0,1,7,3000000
862,lekki,amen estate eleko ibeju lekki eleko ibeju lekki lagos,3,2,1,2,0,0,0,0,6,900000
863,lekki,amen estate eleko ibeju lekki lagos,9,5,4,5,1,0,1,1,9,4500000
864,lekki,ilasan lekki lagos,9,5,4,5,0,0,0,1,9,3500000
865,lekki,chevron lekki lagos,11,6,5,6,0,0,0,0,10,4700000
866,lekki,chevron lekki lagos,9,5,4,5,0,0,0,1,9,3500000
867,lekki,lekki phase 1 lekki lagos,9,5,4,5,1,1,1,1,9,5000000
868,lekki,lekki phase 1 lekki lagos,11,6,5,6,1,1,0,1,10,6200000
869,lekki,osapa london lekki lagos,5,3,2,3,0,0,0,0,7,1700000
870,lekki,ikate lekki lagos,9,5,4,5,0,0,0,1,9,3500000
871,lekki,agungi lekki lagos,9,5,4,5,0,0,0,1,9,3500000
872,lekki,ologolo lekki lagos,3,2,1,2,0,0,0,1,6,1500000
873,lekki,ikota villa estate ikota lekki lagos,9,5,4,5,0,0,0,1,9,3500000
874,lekki,jakande lekki lagos,7,4,3,4,0,0,0,1,7,2800000
875,lekki,lekki phase 1 lekki lagos,9,5,4,5,1,1,1,1,9,5600000
876,lekki,lekki phase 1 lekki lagos,7,4,3,4,1,0,0,1,7,3000000
877,lekki,ikota lekki lagos,7,4,3,4,0,0,0,0,7,2000000
878,lekki,lekki phase 1 lekki lagos,11,6,5,6,1,1,0,1,10,6200000
879,lekki,lekki phase 1 lekki lagos,9,5,4,5,1,1,1,1,9,5000000
880,lekki,agungi lekki lagos,9,5,4,5,0,0,0,1,9,3500000
881,lekki,osapa london lekki lagos,7,4,3,4,0,0,0,0,7,2000000
882,lekki,idado lekki lagos,11,6,5,6,0,0,0,0,10,4700000
883,lekki,ikate lekki lagos,5,3,2,3,0,0,0,1,7,2000000
884,lekki,ikota lekki lagos,9,5,4,5,0,0,0,1,9,3500000
885,lekki,ikate lekki lagos,5,3,2,3,1,1,0,1,7,2500000
886,lekki,chevron lekki lagos,7,4,3,4,1,0,0,1,7,3000000
887,lekki,lekki phase 1 lekki lagos,3,2,1,2,0,0,0,0,6,900000
888,lekki,idado lekki lagos,7,4,3,4,0,0,0,0,7,2000000
889,lekki,agungi lekki lagos,7,4,3,4,0,0,0,0,7,2000000
890,lekki,lekki phase 1 lekki lagos,7,4,3,4,0,0,0,1,7,2700000
891,lekki,lekki phase 1 lekki lagos,10,5,5,5,1,1,1,1,9,5000000
892,lekki,ikate lekki lagos,9,5,4,5,0,0,0,1,9,3500000
893,lekki,lekki phase 1 lekki lagos,7,4,3,4,0,0,0,0,7,2000000
894,lekki,lekki phase 1 lekki lagos,9,5,4,5,1,1,1,1,9,5600000
895,lekki,ikota lekki lagos,9,5,4,5,0,0,0,1,9,3500000
896,lekki,lafiaji lekki lagos,7,4,3,4,0,0,0,1,7,2500000
897,lekki,ikate lekki lagos,5,3,2,3,0,0,0,1,7,2000000
898,lekki,jakande lekki lagos,9,5,4,5,0,0,0,1,9,3500000
899,lekki,ikota lekki lagos,7,4,3,4,0,0,0,0,7,2000000
900,lekki,osapa london lekki lagos,8,4,4,4,1,0,0,1,7,3000000
901,lekki,ikate lekki lagos,11,6,5,6,0,0,0,1,10,6000000
902,lekki,lafiaji lekki lagos,5,3,2,3,0,0,0,0,7,1800000
903,lekki,ikate lekki lagos,9,5,4,5,0,0,0,1,9,3500000
904,lekki,idado lekki lagos,7,4,3,4,0,0,0,0,7,2000000
905,lekki,ologolo lekki lagos,7,4,3,4,0,0,0,0,7,2000000
906,lekki,bera estate chevron lekki lagos,9,5,4,5,0,0,0,1,9,3500000
907,lekki,lekki phase 1 lekki lagos,3,2,1,2,0,0,0,0,6,1300000
908,lekki,lekki phase 1 lekki lagos,3,2,1,2,1,0,0,1,6,1800000
909,lekki,eru-ifa ikate lekki lagos,7,4,3,4,1,0,0,1,7,3000000
910,lekki,lekki phase 1 lekki lagos,11,6,5,6,0,0,0,1,10,6000000
911,lekki,orchid lafiaji lekki lekki lagos,9,5,4,5,0,0,0,1,9,3500000
912,lekki,igbo efon lekki lagos,7,4,3,4,0,0,0,0,7,2000000
913,lekki,lekki phase 1 lekki lagos,3,2,1,2,0,0,0,1,6,1500000
914,lekki,lekki lekki phase 1 lekki lagos,8,4,4,4,1,1,1,1,7,3500000
915,lekki,"lekki phase 1,right lekki phase 1 lekki lagos",9,5,4,5,1,1,1,1,9,5500000
916,lekki,lafiaji lekki lagos,9,5,4,5,0,0,0,1,9,3500000
917,lekki,chevy view estate lekki chevron lekki lagos,9,5,4,5,0,0,0,1,9,3500000
918,lekki,lekki county homes lekki abule egba lagos,7,4,3,4,1,1,1,1,7,4300000
919,lekki,chevron lekki chevron lekki lagos,9,5,4,5,0,0,0,1,9,3500000
920,lekki,off durosimi etti street lekki phase 1 lekki lagos,7,4,3,4,1,1,1,1,7,3500000
921,lekki,ologolo lekki lagos,5,3,2,3,0,0,0,0,7,1300000
922,lekki,chevron chevron lekki lagos,7,4,3,4,0,0,0,0,7,2000000
923,lekki,lekki phase 1 lekki lagos,7,4,3,4,1,1,1,1,7,3700000
924,lekki,ajiran rd agungi lekki lagos,2,1,1,1,0,0,0,1,4,1000000
925,lekki,orchid lekki phase 2 lekki lagos,9,5,4,5,1,0,1,1,9,4500000
926,lekki,off victoria arubieke. lekki phase 1 lekki lagos,2,1,1,1,1,1,1,1,4,1700000
927,lekki,fatai arubieke street lekki phase 1 lekki lagos,7,4,3,4,1,1,1,1,7,4000000
928,lekki,lekki phase 1 lekki lagos,9,5,4,5,1,1,1,1,9,5000000
929,lekki,idado lekki lagos,7,4,3,4,0,0,0,0,7,2000000
930,lekki,lekki phase 1 lekki lagos,11,6,5,6,0,0,0,1,10,5500000
931,lekki,lekki phase 1 lekki lagos,5,3,2,3,1,1,0,1,7,2500000
932,lekki,grace anjounse lekki phase 1 lekki lagos,5,3,2,3,1,1,1,1,7,3000000
933,lekki,agungi lekki agungi lekki lagos,9,5,4,5,0,0,0,1,9,3500000
934,lekki,chief collins lekki phase 1 lekki lagos,5,3,2,3,1,1,0,1,7,2500000
935,lekki,orchid road oral estate lekki lagos,5,3,2,3,0,0,0,0,7,1800000
936,lekki,lekki phase 1 lekki lagos,11,6,5,6,0,0,0,1,10,6000000
937,lekki,off admiralty road lekki phase 1 lekki lagos,9,5,4,5,1,1,1,1,9,5000000
938,lekki,off admiralty road lekki phase 1 lekki lagos,7,4,3,4,0,0,0,1,7,2700000
939,lekki,phase 1 lekki phase 1 lekki lagos,7,4,3,4,1,1,1,1,7,3500000
940,lekki,lekki right lekki phase 1 lekki lagos,7,4,3,4,0,0,0,1,7,2500000
941,lekki,... chevron lekki lagos,11,6,5,6,0,0,0,0,10,4700000
942,lekki,lekki phase 1 lekki lagos,7,4,3,4,0,0,0,1,7,2500000
943,lekki,ikota lekki lagos,5,3,2,3,0,0,0,0,7,1300000
944,lekki,ikate lekki lagos,11,6,5,6,0,0,0,1,10,6000000
945,lekki,chevron lekki lagos,9,5,4,5,1,0,0,1,9,4000000
946,lekki,ikota lekki lagos,11,6,5,6,0,0,0,0,10,4700000
947,lekki,lekki phase 1 lekki lagos,7,4,3,4,0,0,0,1,7,2500000
948,lekki,lekki phase 1 lekki lagos,9,5,4,5,0,0,0,1,9,3500000
949,lekki,jakande lekki lagos,7,4,3,4,0,0,0,1,7,2500000
950,lekki,lekki phase one lekki phase 1 lekki lagos,4,2,2,2,1,0,0,1,6,1800000
951,lekki,ikate lekki lagos,10,5,5,5,1,1,1,1,9,5000000
952,lekki,lekki phase 1 lekki lagos,4,2,2,2,0,0,0,0,6,1200000
953,lekki,behind prime water ikate lekki lagos,5,3,2,3,0,0,0,1,7,2000000
954,lekki,off fola osibo lekki phase 1 lekki lagos,7,4,3,4,1,0,0,1,7,3000000
955,lekki,ikota estate ikota lekki lagos,5,3,2,3,0,0,0,1,7,2000000
956,lekki,idado idado lekki lagos,3,2,1,2,0,0,0,0,6,1300000
957,lekki,idado idado lekki lagos,7,4,3,4,0,0,0,0,7,2000000
958,lekki,bourdillion court chevron lekki lagos,7,4,3,4,1,0,0,1,7,3000000
959,lekki,lekki garden. chevron 2 chevron lekki lagos,9,5,4,5,0,0,0,1,9,3500000
960,lekki,"lekki garden phase 2,opposite abraham adesanya abraham adesanya estate ajah lagos",7,4,3,4,0,0,0,0,7,2000000
961,lekki,ikota villa ikota lekki lagos,7,4,3,4,0,0,0,0,7,2000000
962,lekki,lekki phase 1 lekki lagos,11,6,5,6,1,1,0,1,10,6200000
963,lekki,.. lekki phase 1 lekki lagos,7,4,3,4,0,0,0,1,7,2500000
964,lekki,lekki phase 1 lekki lagos,7,4,3,4,0,0,0,1,7,2800000
965,lekki,ikate lekki lagos,11,6,5,6,1,1,0,1,10,6200000
966,lekki,ikate lekki lagos,5,3,2,3,0,0,0,1,7,2000000
967,lekki,osapa london lekki lagos,9,5,4,5,0,0,0,1,9,3500000
968,lekki,osapa london lekki lagos,11,6,5,6,0,0,0,0,10,4700000
969,lekki,osapa lekki phase 2 lekki lagos,11,6,5,6,0,0,0,0,10,5000000
970,lekki,ikota lekki lagos,9,5,4,5,0,0,0,1,9,3500000
971,lekki,ikate ikate lekki lagos,7,4,3,4,1,1,1,1,7,3500000
972,lekki,spa road ologolo lekki lagos,7,4,3,4,0,0,0,0,7,2000000
973,lekki,.. lekki phase 1 lekki lagos,4,2,2,2,1,1,1,1,6,3000000
974,lekki,lekki phase 1 lekki lagos,4,2,2,2,1,0,0,1,6,1700000
975,lekki,ikota lekki lagos,9,5,4,5,0,0,0,1,9,3500000
976,lekki,ikate lekki lagos,7,4,3,4,0,0,0,1,7,2500000
977,lekki,orchid lekki lagos,7,4,3,4,0,0,0,1,7,2500000
978,lekki,off admiralty way lekki phase 1 lekki lagos,9,5,4,5,1,0,0,1,9,4000000
979,lekki,orchid lekki phase 2 lekki lagos,9,5,4,5,0,0,0,1,9,3500000
980,lekki,spg road igbo efon lekki lagos,3,2,1,2,0,0,0,0,6,900000
981,lekki,chevy view chevron lekki lagos,7,4,3,4,0,0,0,0,7,2200000
982,lekki,idado idado lekki lagos,7,4,3,4,0,0,0,1,7,2500000
983,lekki,osapa london lekki lagos,7,4,3,4,0,0,0,0,7,2000000
984,lekki,alpha beach lekki lagos,7,4,3,4,0,0,0,0,7,2000000
985,lekki,lekki lekki phase 1 lekki lagos,9,5,4,5,1,0,0,1,9,4000000
986,lekki,chevy view estate chevron lekki lagos,2,1,1,1,0,0,0,1,4,1000000
987,lekki,agungi lekki lagos,7,4,3,4,0,0,0,0,7,2000000
988,lekki,oral estate oral estate lekki lagos,7,4,3,4,0,0,0,0,7,2000000
989,lekki,off admiralty way lekki phase 1 lekki lagos,7,4,3,4,1,1,1,1,7,4000000
990,lekki,idado estate chevron lekki lagos,11,6,5,6,0,0,0,0,10,4700000
991,lekki,ikate lekki lagos,11,6,5,6,0,0,0,1,10,6000000
992,lekki,.. lekki phase 1 lekki lagos,5,3,2,3,0,0,0,1,7,2200000
993,lekki,bourdillon court chevron lekki lagos,9,5,4,5,0,0,0,1,9,3500000
994,lekki," lakowe, otunla ibeju lekki lagos",5,3,2,3,0,0,0,0,7,1000000
995,lekki,chevron lekki lagos,9,5,4,5,0,0,0,1,9,3500000
996,lekki,lekki phase 1 lekki lagos,2,1,1,1,1,0,0,1,4,1200000
997,lekki,lekki phase 1 lekki lagos,6,3,3,3,1,1,1,1,7,3500000
998,lekki,jakande lekki lagos,7,4,3,4,0,0,0,1,7,2500000
999,lekki,lekki phase 1 lekki lagos,9,5,4,5,1,1,1,1,9,5500000
1000,lekki,agungi lekki lagos,7,4,3,4,0,0,0,0,7,2000000
1001,lekki,- lekki phase 1 lekki lagos,7,4,3,4,1,1,1,1,7,4300000
1002,lekki,off providence road lekki phase 1 lekki lagos,2,1,1,1,1,1,1,1,4,1500000
1003,lekki,adebayo doherty lekki phase 1 lekki lagos,7,4,3,4,1,1,1,1,7,3500000
1004,lekki,william st chevron lekki lagos,9,5,4,5,0,0,0,1,9,3500000
1005,lekki,ikota lekki lagos,9,5,4,5,0,0,0,1,9,3500000
1006,lekki,off admiralty way lekki phase 1 lekki lagos,7,4,3,4,1,1,1,1,7,3500000
1007,lekki,off admiralty way lekki phase 1 lekki lagos,7,4,3,4,0,0,0,1,7,2500000
1008,lekki,off admiralty way lekki phase 1 lekki lagos,7,4,3,4,1,0,0,1,7,3000000
1009,lekki,off admiralty way lekki phase 1 lekki lagos,7,4,3,4,1,0,0,1,7,3000000
1010,lekki,off admiralty way lekki phase 1 lekki lagos,7,4,3,4,1,1,1,1,7,3500000
1011,lekki,... ikate lekki lagos,7,4,3,4,1,1,1,1,7,4000000
1012,lekki,... chevron lekki lagos,11,6,5,6,0,0,0,0,10,4700000
1013,lekki,nicon town lekki lagos,9,5,4,5,0,0,0,1,9,3500000
1014,lekki,osapa lekki phase 1 lekki lagos,9,5,4,5,1,0,0,1,9,4000000
1015,lekki,lekki phase 1 lekki lagos,11,6,5,6,1,1,0,1,10,6200000
1016,lekki,osapa london lekki lagos,7,4,3,4,1,1,1,1,7,3500000
1017,lekki,lekki lekki phase 1 lekki lagos,7,4,3,4,1,0,0,1,7,3000000
1018,lekki,- lekki phase 1 lekki lagos,7,4,3,4,0,0,0,1,7,2700000
1019,lekki,lekki phase 1 estate lekki phase 1 lekki lagos,11,6,5,6,1,1,0,1,10,6200000
1020,lekki,- lekki phase 1 lekki lagos,7,4,3,4,0,0,0,1,7,2500000
1021,lekki,lekki phase 1 lekki lagos,4,2,2,2,1,1,1,1,6,2500000
1022,lekki,jakande lekki lagos,10,5,5,5,0,0,0,1,9,3500000
1023,lekki,ikota villa ikota lekki lagos,8,4,4,4,0,0,0,1,7,2500000
1024,lekki,ikate lekki lagos,10,5,5,5,1,1,1,1,9,5500000
1025,lekki,osapa london lekki lagos,9,5,4,5,0,0,0,1,9,3500000
1026,lekki,lekki phase 1 lekki lagos,7,4,3,4,1,1,1,1,7,3500000
1027,lekki,lekki phase 1 lekki lagos,5,3,2,3,0,0,0,1,7,2400000
1028,lekki,lekki phase 1 lekki lagos,11,6,5,6,1,1,0,1,10,6200000
1029,lekki,.. agungi lekki lagos,4,2,2,2,1,1,1,1,6,2000000
1030,lekki,chevy view chevron lekki lagos,8,4,4,4,1,1,1,1,7,4000000
1031,lekki,- lekki phase 1 lekki lagos,7,4,3,4,0,0,0,1,7,2800000
1032,lekki,agungi lekki lagos,9,5,4,5,0,0,0,1,9,3500000
1033,lekki,orchid lekki lagos,9,5,4,5,0,0,0,1,9,3500000
1034,lekki,chevron lekki lagos,11,6,5,6,0,0,0,0,10,5000000
1035,lekki,ilasan lekki lagos,5,3,2,3,0,0,0,1,7,2200000
1036,lekki,- agungi lekki lagos,5,3,2,3,0,0,0,1,7,2000000
1037,lekki,lekki phase 1 lekki lagos,7,4,3,4,1,0,0,1,7,3000000
1038,lekki,ologolo lekki lagos,9,5,4,5,0,0,0,1,9,3500000
1039,lekki,ikota lekki lagos,9,5,4,5,0,0,0,1,9,3500000
1040,lekki,chevron lekki lagos,7,4,3,4,0,0,0,1,7,2500000
1041,lekki,ologolo lekki lagos,9,5,4,5,0,0,0,1,9,3500000
1042,lekki,lekki phase 1 lekki lagos,7,4,3,4,1,1,1,1,7,4000000
1043,lekki,lekki phase 1 lekki lagos,9,5,4,5,1,0,1,1,9,4500000
1044,lekki,chisco ikate lekki lagos,11,6,5,6,0,0,0,0,10,4700000
1045,lekki,osapa osapa london lekki lagos,9,5,4,5,1,1,1,1,9,5600000
1046,lekki," lucky osujie, lekki palm city estate ado ajah lagos",9,5,4,5,0,0,0,1,9,3500000
1047,lekki,kanal residence osapa london lekki lagos,9,5,4,5,0,0,0,1,9,3500000
1048,lekki,primewater estate ikate lekki lagos,7,4,3,4,0,0,0,1,7,2500000
1049,lekki,ikota ikota lekki lagos,9,5,4,5,0,0,0,1,9,3500000
1050,lekki,off admiralty road lekki phase 1 lekki lagos,2,1,1,1,1,1,1,1,4,1400000
1051,lekki,gbola salami agungi lekki lagos,7,4,3,4,0,0,0,0,7,2000000
1052,lekki,ikota villa estate ikota lekki lagos,7,4,3,4,0,0,0,0,7,2000000
1053,lekki,jinadu igbo efon lekki lagos,7,4,3,4,0,0,0,0,7,2000000
1054,lekki," safe court estate, beside spar, ikate lekki lagos",7,4,3,4,1,0,0,1,7,3000000
1055,lekki,osapa london lekki lagos,5,3,2,3,0,0,0,0,7,1500000
1056,lekki,lekki phase 1 lekki lagos,10,5,5,5,1,0,0,1,9,4000000
1057,lekki,lekki phase 1 lekki lagos,7,4,3,4,0,0,0,1,7,2500000
1058,lekki,lekki phase 1 lekki lagos,5,3,2,3,1,1,1,1,7,3500000
1059,lekki,spg road ologolo lekki lagos,7,4,3,4,0,0,0,0,7,2000000
1060,lekki,lekki phase 1 lekki lagos,3,2,1,2,1,1,1,1,6,2500000
1061,lekki,osapa london lekki lagos,7,4,3,4,0,0,0,1,7,2500000
1062,lekki,off ola dimeji alo lekki phase 1 lekki lagos,11,6,5,6,0,0,0,1,10,5500000
1063,lekki," orchid hotel road, chevron toll gate chevron lekki lagos",2,1,1,1,1,1,1,1,4,2000000
1064,lekki,ikota lekki lagos,8,4,4,4,0,0,0,1,7,2500000
1065,lekki,alpha beach road igbo efon lekki lagos,7,4,3,4,0,0,0,0,7,2200000
1066,lekki,new road igbo efon lekki lagos,7,4,3,4,0,0,0,0,7,2000000
1067,lekki," oluwanisola estate, chevron lekki lagos",7,4,3,4,1,0,0,1,7,3000000
1068,lekki,chevron lekki lagos,7,4,3,4,0,0,0,0,7,2000000
1069,lekki,chevron conservative chevron lekki lagos,11,6,5,6,0,0,0,0,10,4700000
1070,lekki,osapa london lekki lagos,2,1,1,1,0,0,0,0,4,700000
1071,lekki,off freedom way lekki phase 1 lekki lagos,9,5,4,5,1,0,1,1,9,4500000
1072,lekki,alpha beach road igbo efon lekki lagos,7,4,3,4,0,0,0,0,7,2000000
1073,lekki," ikota villa estate, ikota lekki lagos",9,5,4,5,0,0,0,1,9,3500000
1074,lekki,ikota ikota lekki lagos,11,6,5,6,0,0,0,0,10,4700000
1075,lekki,orchid road ikota lekki lagos,9,5,4,5,0,0,0,1,9,3500000
1076,lekki,lekki phase 1 lekki phase 1 lekki lagos,5,3,2,3,1,1,1,1,7,3000000
1077,lekki,off kunesela road ikate lekki lagos,9,5,4,5,1,0,0,1,9,4000000
1078,lekki,ikate lekki lagos,2,1,1,1,0,0,0,0,4,500000
1079,lekki,lekki phase 1 lekki lagos,7,4,3,4,0,0,0,1,7,2500000
1080,lekki,ikate ikate lekki lagos,7,4,3,4,1,1,1,1,7,3500000
1081,lekki,... chevron lekki lagos,9,5,4,5,1,0,0,1,9,4000000
